Trade Date,Symbol,Series,Security Name,Category,Last Trade Date,Face Value(Rs.),Issue Size,Close Price/Paid up value(Rs.),Market Cap(Rs.)              
19 DEC 2025,EIDPARRY,EQ,EID PARRY INDIA LTD      ,Listed    ,19 DEC 2025,               1.00,         177861404,           1000.20,   177896976280.80  
19 DEC 2025,EIEL,EQ,ENVIRO INFRA ENGINEERS L ,Listed    ,19 DEC 2025,              10.00,         175530000,            201.60,    35390358600.00      
19 DEC 2025,EIFFL,EQ,EURO (I) FRESH FOODS LTD ,Listed    ,19 DEC 2025,              10.00,          24800000,            237.30,     5885040000.00     
19 DEC 2025,EIHAHOTELS,EQ,EIH ASSOCIATED HOTELS LTD,Listed    ,19 DEC 2025,              10.00,          60936294,            356.25,    21708554737.50
19 DEC 2025,EIHOTEL,EQ,EIH LIMITED              ,Listed    ,19 DEC 2025,               2.00,         625364182,            366.85,   229414850166.70   
19 DEC 2025,EIMCOELECO,EQ,EIMCO ELECON (INDIA) LTD ,Listed    ,19 DEC 2025,              10.00,           5768385,           1564.80,     9026368848.00
19 DEC 2025,EKC,EQ,EVEREST KANTO CYLINDERLTD,Listed    ,19 DEC 2025,               2.00,         112207682,            115.40,    12949888579.60       
19 DEC 2025,ELDEHSG,EQ,ELDECO HSG & IND LTD.    ,Listed    ,19 DEC 2025,               2.00,           9833000,            941.95,     9262194350.00   
19 DEC 2025,ELECON,EQ,ELECON ENG. CO. LTD      ,Listed    ,19 DEC 2025,               1.00,         224399930,            482.80,   108340286204.00    
19 DEC 2025,ELECTCAST,EQ,ELECTROSTEEL CASTINGS LTD,Listed    ,19 DEC 2025,               1.00,         618184591,             73.45,    45405658208.95 
19 DEC 2025,ELECTHERM,EQ,ELECTROTHERM (I) LTD.    ,Listed    ,19 DEC 2025,              10.00,          12742814,            786.75,    10025408914.50 
19 DEC 2025,ELGIEQUIP,EQ,ELGI EQUIPMENTS LTD      ,Listed    ,19 DEC 2025,               1.00,         316909016,            470.60,   149137382929.60 
19 DEC 2025,ELGIRUBCO,EQ,ELGI RUBBER CO. LTD      ,Listed    ,19 DEC 2025,               1.00,          50050000,             47.45,     2375373000.00 
19 DEC 2025,ELGNZ,SM,ELEGANZ INTERIORS LIMITED,Listed    ,19 DEC 2025,              10.00,          22599626,            101.20,     2287082151.20     
19 DEC 2025,ELIN,EQ,ELIN ELECTRONICS LIMITED ,Listed    ,19 DEC 2025,               5.00,          49659220,            164.95,     8190791746.80      
19 DEC 2025,ELLEN,EQ,ELLENBARRIE INDUS GASES L,Listed    ,19 DEC 2025,               2.00,         140935600,            348.60,    49130150160.00     
19 DEC 2025,EMAMILTD,EQ,EMAMI LIMITED            ,Listed    ,19 DEC 2025,               1.00,         436500000,            519.25,   226652625000.00  
19 DEC 2025,EMAMIPAP,EQ,EMAMI PAPER MILLS LIMITED,Listed    ,19 DEC 2025,               2.00,          60499050,             86.15,     5213203138.50  
19 DEC 2025,EMAMIREAL,EQ,EMAMI REALTY LIMITED     ,Listed    ,19 DEC 2025,               2.00,          43833889,             84.20,     3690813453.80 
19 DEC 2025,EMAPARTNER,SM,EMA PARTNERS INDIA LTD   ,Listed    ,19 DEC 2025,               5.00,          23246426,             83.50,     1941076571.00
19 DEC 2025,EMBASSY,RR,EMBASSY OFFICE PARKS REIT,Listed    ,19 DEC 2025,             300.00,         947893743,            428.20,   405878621815.15   
19 DEC 2025,EMBDL,BE,EMBASSY DEVELOPMENTS LTD ,Listed    ,19 DEC 2025,               2.00,        1365848463,             68.65,    93738180015.70     
19 DEC 2025,EMCURE,EQ,EMCURE PHARMACEUTICALS L ,Listed    ,19 DEC 2025,              10.00,         189508347,           1385.00,   262469060595.00    
19 DEC 2025,EMIL,EQ,ELECTRONICS MART IND LTD ,Listed    ,19 DEC 2025,              10.00,         384748762,            104.25,    40117753413.75      
19 DEC 2025,EMKAY,BE,EMKAY GLOBAL FIN SERV LTD,Listed    ,19 DEC 2025,              10.00,          25580014,            262.55,     6716032675.70     
19 DEC 2025,EMKAYTOOLS,SM,EMKAY TAP & CUT. TOOL LTD,Listed    ,19 DEC 2025,              10.00,          10671300,            118.20,     1261347660.00
19 DEC 2025,EMMBI,EQ,EMMBI INDUSTRIES LIMITED ,Listed    ,19 DEC 2025,              10.00,          19240250,             98.65,     1898050662.50     
19 DEC 2025,EMMIL,SM,ENERGY MISSION MACH IND L,Listed    ,19 DEC 2025,              10.00,          11326500,            190.75,     2160529875.00     
19 DEC 2025,EMMVEE,EQ,EMMVEE PHOTOVOLTAIC PWR L,Listed    ,19 DEC 2025,               2.00,         692345033,            185.15,   128194606310.30    
19 DEC 2025,EMSLIMITED,EQ,EMS LIMITED              ,Listed    ,19 DEC 2025,              10.00,          55530807,            447.60,    24855589213.20
19 DEC 2025,EMUDHRA,EQ,EMUDHRA LIMITED          ,Listed    ,19 DEC 2025,               5.00,          82811707,            592.90,    49099061080.30   
19 DEC 2025,ENCOMPAS,ST,ENCOMPASS DESIGN INDIA L ,Listed    ,19 DEC 2025,              10.00,          14183544,            202.30,     2869330951.20  
19 DEC 2025,ENDURANCE,EQ,ENDURANCE TECHNO. LTD.   ,Listed    ,19 DEC 2025,              10.00,         140662848,           2695.80,   379198905638.40 
19 DEC 2025,ENERGYDEV,BE,ENERGY DEVE. CO.LTD      ,Listed    ,19 DEC 2025,              10.00,          47500000,             19.70,      936700000.00 
19 DEC 2025,ENFUSE,SM,ENFUSE SOLUTIONS LIMITED ,Listed    ,19 DEC 2025,              10.00,           8847600,            240.00,     2123424000.00    
19 DEC 2025,ENGINERSIN,EQ,ENGINEERS INDIA LTD      ,Listed    ,19 DEC 2025,               5.00,         562042373,            199.20,   111970081549.05
19 DEC 2025,ENIL,EQ,ENTERTAIN NET. IND. LTD. ,Listed    ,19 DEC 2025,              10.00,          47670415,            112.40,     5358631350.15      
19 DEC 2025,ENRIN,EQ,SIEMENS ENERGY INDIA LTD ,Listed    ,19 DEC 2025,               2.00,         356120505,           2747.00,   978263027235.00     
19 DEC 2025,ENSER,SM,ENSER COMMUNICATIONS LTD ,Listed    ,18 DEC 2025,               2.00,          87160590,             17.80,     1551458502.00     
19 DEC 2025,ENTERO,EQ,ENTERO HEALTHCARE SOLU L ,Listed    ,19 DEC 2025,              10.00,          43508907,            964.80,    41977393473.60    
19 DEC 2025,ENVIRO,SM,ENVIROTECH SYSTEMS LTD   ,Listed    ,19 DEC 2025,              10.00,          18790000,            126.00,     2367540000.00    
19 DEC 2025,EPACK,EQ,EPACK DURABLE LIMITED    ,Listed    ,19 DEC 2025,              10.00,          95967729,            288.00,    27638705952.00     
19 DEC 2025,EPACKPEB,EQ,EPACK PREFAB TECHN LTD   ,Listed    ,19 DEC 2025,               2.00,         100451997,            289.50,    29080853131.50  
19 DEC 2025,EPIGRAL,EQ,EPIGRAL LIMITED          ,Listed    ,19 DEC 2025,              10.00,          43141338,           1389.10,    59927632615.80   
19 DEC 2025,EPL,EQ,EPL LIMITED              ,Listed    ,19 DEC 2025,               2.00,         320105993,            213.10,    68214587108.30       
19 DEC 2025,EQUIPPP,BE,EQUIPPP SOC IMP TECH LTD ,Listed    ,19 DEC 2025,               1.00,         103095225,             21.50,     2217578289.75   
19 DEC 2025,EQUITASBNK,EQ,EQUITAS SMALL FIN BNK LTD,Listed    ,19 DEC 2025,              10.00,        1140504218,             58.80,    67073053060.60
19 DEC 2025,ERIS,EQ,ERIS LIFESCIENCES LIMITED,Listed    ,19 DEC 2025,               1.00,         136213554,           1571.60,   214073221466.40      
19 DEC 2025,ESABINDIA,EQ,ESAB INDIA LTD           ,Listed    ,19 DEC 2025,              10.00,          15393020,           6156.00,    94759431120.00 
19 DEC 2025,ESAFSFB,EQ,ESAF SMALL FINANCE BANK L,Listed    ,19 DEC 2025,              10.00,         515513335,             25.70,    13253847842.85   
19 DEC 2025,ESCONET,SM,ESCONET TECHNOLOGIES LTD ,Listed    ,19 DEC 2025,              10.00,          13196238,            132.75,     1751800594.50   
19 DEC 2025,ESCORTS,EQ,ESCORTS KUBOTA LIMITED   ,Listed    ,19 DEC 2025,              10.00,         111877754,           3615.80,   404527582913.20   
19 DEC 2025,ESFL,SM,ESSEN SPECIALITY FILMS L ,Listed    ,19 DEC 2025,              10.00,          24839040,            160.00,     3974246400.00      
19 DEC 2025,ESPRIT,SM,ESPRIT STONES LIMITED    ,Listed    ,19 DEC 2025,              10.00,          21945200,             59.00,     1294766800.00    
19 DEC 2025,ESSARSHPNG,BE,ESSAR SHIPPING LTD       ,Listed    ,19 DEC 2025,              10.00,         206976072,             27.05,     5600772508.30
19 DEC 2025,ESSENTIA,EQ,INTEGRA ESSENTIA LIMITED ,Listed    ,19 DEC 2025,               1.00,        1067690544,              1.55,     1644243437.75  
19 DEC 2025,ESTER,EQ,ESTER INDUSTRIES LTD     ,Listed    ,19 DEC 2025,               5.00,          97586191,            106.30,    10371460379.50     
19 DEC 2025,ETERNAL,EQ,ETERNAL LIMITED          ,Listed    ,19 DEC 2025,               1.00,        9650350647,            286.05,  2760482802574.35   
19 DEC 2025,ETHOSLTD,EQ,ETHOS LIMITED            ,Listed    ,19 DEC 2025,              10.00,          26757693,           2947.70,    78873651656.10  
19 DEC 2025,ETL,SM,EMKAY TOOLS LIMITED      ,Listed    ,19 DEC 2025,               1.00,          10671300,            872.00,     9305373600.00       
19 DEC 2025,ETML,SM,EMERALD TYRE MANUF LTD   ,Listed    ,19 DEC 2025,              10.00,          19476512,            104.00,     2025557248.00      
19 DEC 2025,EUREKAFORB,EQ,EUREKA FORBES LIMITED    ,Listed    ,19 DEC 2025,              10.00,         193403691,            640.45,   123865393900.95
19 DEC 2025,EUROBOND,EQ,EURO PANEL PRODUCTS LTD  ,Listed    ,19 DEC 2025,              10.00,          24500000,            182.15,     4462430000.00  
19 DEC 2025,EUROPRATIK,EQ,EURO PRATIK SALES LIMITED,Listed    ,19 DEC 2025,               1.00,         102200000,            297.05,    30358510000.00
19 DEC 2025,EUROTEXIND,BE,EUROTEX IND & EXPORTS LTD,Listed    ,19 DEC 2025,              10.00,           8749865,             13.45,      117860681.55
19 DEC 2025,EVEREADY,EQ,EVEREADY INDS. IND.  LTD.,Listed    ,19 DEC 2025,               5.00,          72687260,            331.75,    24113998505.00  
19 DEC 2025,EVERESTIND,EQ,EVEREST INDUSTRIES LTD   ,Listed    ,19 DEC 2025,              10.00,          15855754,            506.00,     8023011524.00
19 DEC 2025,EXCEL,EQ,EXCEL REALTY N INFRA LTD ,Listed    ,19 DEC 2025,               1.00,        1410695055,              1.40,     1974973077.00     
19 DEC 2025,EXCELINDUS,EQ,EXCEL INDUSTRIES LTD     ,Listed    ,19 DEC 2025,               5.00,          12570692,            941.65,    11837192121.80
19 DEC 2025,EXCELLENT,SM,EXCELLENT WIRES N PACK L ,Listed    ,19 DEC 2025,              10.00,           4470000,             42.00,      187740000.00 
19 DEC 2025,EXCELSOFT,EQ,EXCELSOFT TECHNOLOGIES L ,Listed    ,19 DEC 2025,              10.00,         115084164,             89.65,    10317295302.60 
19 DEC 2025,EXICOM,EQ,EXICOM TELE SYSTEMS LTD  ,Listed    ,19 DEC 2025,              10.00,         139079771,            119.80,    16663147363.50    
19 DEC 2025,EXIDEIND,EQ,EXIDE INDUSTRIES LTD     ,Listed    ,19 DEC 2025,               1.00,         850000000,            363.25,   308762500000.00  
19 DEC 2025,EXPLEOSOL,EQ,EXPLEO SOLUTIONS LIMITED ,Listed    ,19 DEC 2025,              10.00,          15519739,           1029.40,    15976019326.60 
19 DEC 2025,EXXARO,BE,EXXARO TILES LIMITED     ,Listed    ,19 DEC 2025,               1.00,         447410700,              8.00,     3588233814.00    
19 DEC 2025,FABTECH,EQ,FABTECH TECHNOLOGIES LTD ,Listed    ,19 DEC 2025,              10.00,          44450794,            221.85,     9860519633.00   
19 DEC 2025,FACT,EQ,FACT LTD                 ,Listed    ,19 DEC 2025,              10.00,         647071974,            863.05,   558455467160.70      
19 DEC 2025,FAIRCHEMOR,EQ,FAIRCHEM ORGANICS LIMITED,Listed    ,19 DEC 2025,              10.00,          13020902,            683.05,     8893927111.10
19 DEC 2025,FALCONTECH,SM,FALCON TECHNOPROJ IND LTD,Listed    ,19 DEC 2025,              10.00,           5356793,             15.35,       82226772.55
19 DEC 2025,FAZE3Q,EQ,FAZE THREE LIMITED       ,Listed    ,19 DEC 2025,              10.00,          24319000,            444.05,    10798851950.00    
19 DEC 2025,FCL,EQ,FINEOTEX CHEMICAL LIMITED,Listed    ,19 DEC 2025,               1.00,        1145750900,             24.00,    27509479109.00       
19 DEC 2025,FCSSOFT,EQ,FCS SOFTWARE SOLN. LTD.  ,Listed    ,19 DEC 2025,               1.00,        1709553100,              1.90,     3282341952.00   
19 DEC 2025,FDC,EQ,FDC LIMITED              ,Listed    ,19 DEC 2025,               1.00,         162810084,            411.00,    66914944524.00       
19 DEC 2025,FEDERALBNK,EQ,FEDERAL BANK LTD         ,Listed    ,19 DEC 2025,               2.00,        2460259693,            267.85,   658980558770.05
19 DEC 2025,FEDFINA,EQ,FEDBANK FINANCIAL SER L  ,Listed    ,19 DEC 2025,              10.00,         373600937,            141.25,    52763660332.50   
19 DEC 2025,FEL,BZ,FUTURE ENTERPRISES LTD   ,Listed    ,19 DEC 2025,               2.00,         454930401,              0.45,      213817288.45       
19 DEC 2025,FELDVR,BZ,FUTURE ENTERPRISES LTD   ,Listed    ,19 DEC 2025,               2.00,          39374679,              3.00,      117336543.40    
19 DEC 2025,FELIX,SM,FELIX INDUSTRIES LTD.    ,Listed    ,19 DEC 2025,              10.00,          17206350,            151.45,     2605901707.50     
19 DEC 2025,FIBERWEB,EQ,FIBERWEB INDIA LIMITED   ,Listed    ,19 DEC 2025,              10.00,          28791710,             35.85,     1031894886.40  
19 DEC 2025,FIDEL,SM,FIDEL SOFTECH LIMITED    ,Listed    ,15 DEC 2025,              10.00,          13750560,            145.90,     2006206704.00     
19 DEC 2025,FIEMIND,EQ,FIEM INDUSTRIES LIMITED  ,Listed    ,19 DEC 2025,              10.00,          26319660,           2408.60,    63393533076.00   
19 DEC 2025,FILATEX,EQ,FILATEX INDIA LTD        ,Listed    ,19 DEC 2025,               1.00,         443855500,             50.85,    22578929285.00   
19 DEC 2025,FILATFASH,EQ,FILATEX FASHIONS LIMITED ,Listed    ,19 DEC 2025,               1.00,        8334072725,              0.40,     3166947635.50 
19 DEC 2025,FINBUD,SM,FINBUD FINANCIAL SERV LTD,Listed    ,19 DEC 2025,              10.00,          19049480,            132.55,     2525008574.00    
19 DEC 2025,FINCABLES,EQ,FINOLEX CABLES LTD       ,Listed    ,19 DEC 2025,               2.00,         152939345,            787.25,   120401499351.25 
19 DEC 2025,FINEORG,EQ,FINE ORGANIC IND. LTD.   ,Listed    ,19 DEC 2025,               5.00,          30659976,           4265.70,   130786259623.20   
19 DEC 2025,FINKURVE,EQ,FINKURVE FINANCIAL SERV L,Listed    ,19 DEC 2025,               1.00,         140019206,            102.70,    14382772840.30  
19 DEC 2025,FINOPB,EQ,FINO PAYMENTS BANK LTD   ,Listed    ,19 DEC 2025,              10.00,          83218402,            258.85,    21541083357.70    
19 DEC 2025,FINPIPE,EQ,FINOLEX INDUSTRIES LTD   ,Listed    ,19 DEC 2025,               2.00,         620476905,            166.20,   103110852072.90   
19 DEC 2025,FIRSTCRY,EQ,BRAINBEES SOLUTIONS LTD  ,Listed    ,19 DEC 2025,               2.00,         521909906,            296.70,   154850669110.20  
19 DEC 2025,FISCHER,EQ,FISCHER MEDICAL VENTURE L,Listed    ,19 DEC 2025,               1.00,         648515470,             44.20,    28651413464.60   
19 DEC 2025,FIVESTAR,EQ,FIVE-STAR BUS FIN LTD    ,Listed    ,19 DEC 2025,               1.00,         294468820,            569.90,   167817780518.00  
19 DEC 2025,FLAIR,EQ,FLAIR WRITING INDUST LTD ,Listed    ,19 DEC 2025,               5.00,         105395378,            298.30,    31439441257.40     
19 DEC 2025,FLEXITUFF,EQ,FLEXITUFF VENTURES INT L ,Listed    ,19 DEC 2025,              10.00,          32822806,             15.65,      514333370.00 
19 DEC 2025,FLFL,BZ,FUT LIFESTYLE FASH LTD   ,Listed    ,19 DEC 2025,               2.00,         201774874,              1.45,      288538069.80      
19 DEC 2025,FLUOROCHEM,EQ,GUJARAT FLUOROCHEM LTD   ,Listed    ,19 DEC 2025,               1.00,         109850000,           3611.90,   396767215000.00
19 DEC 2025,FLYSBS,ST,FLYSBS AVIATION LIMITED  ,Listed    ,19 DEC 2025,              10.00,          17303751,            529.20,     9157145029.20    
19 DEC 2025,FMGOETZE,EQ,FEDERAL-MOGUL GOETZE (IND,Listed    ,19 DEC 2025,              10.00,          55632130,            438.00,    24366872940.00  
19 DEC 2025,FMNL,EQ,FUTURE MKT NETWORKS LTD  ,Listed    ,19 DEC 2025,              10.00,          60644381,              8.80,      533064109.00      
19 DEC 2025,FOCE,SM,FOCE INDIA LIMITED       ,Listed    ,12 DEC 2025,              10.00,           4892925,           1790.00,     8758335750.00      
19 DEC 2025,FOCUS,EQ,FOCUS LIGHTG & FIXTRS LTD,Listed    ,19 DEC 2025,               2.00,          67253075,             74.85,     5034565194.50     
19 DEC 2025,FONEBOX,ST,FONEBOX RETAIL LIMITED   ,Listed    ,19 DEC 2025,              10.00,          10260000,             94.00,      964440000.00   
19 DEC 2025,FOODSIN,EQ,FOODS & INNS LIMITED     ,Listed    ,19 DEC 2025,               1.00,          73414624,             70.10,     5144896849.90   
19 DEC 2025,FORCAS,SM,FORCAS STUDIO LIMITED    ,Listed    ,18 DEC 2025,              10.00,          17580000,            129.95,     2284521000.00    
19 DEC 2025,FORCEMOT,EQ,FORCE MOTORS LIMITED     ,Listed    ,19 DEC 2025,              10.00,          13032914,          17801.00,   231998902114.00  
19 DEC 2025,FORGEAUTO,SM,FORGE AUTO INTERNATION L ,Listed    ,19 DEC 2025,              10.00,          10920000,            113.00,     1233960000.00 
