Trade Date,Symbol,Series,Security Name,Category,Last Trade Date,Face Value(Rs.),Issue Size,Close Price/Paid up value(Rs.),Market Cap(Rs.)              
12 MAY 2026,LLOYDSME,EQ,LLOYDS METALS N ENERGY L ,Listed    ,12 MAY 2026,               1.00,         545164538,           1703.80,   928851339844.40  
12 MAY 2026,LMW,EQ,LMW LIMITED              ,Listed    ,12 MAY 2026,              10.00,          10683000,          14409.00,   153931347000.00       
12 MAY 2026,LODHA,EQ,LODHA DEVELOPERS LIMITED ,Listed    ,12 MAY 2026,              10.00,         998892124,            879.35,   878375789239.40     
12 MAY 2026,LOKESHMACH,BE,LOKESH MACHINES LTD      ,Listed    ,12 MAY 2026,              10.00,          19996770,            251.60,     5031187332.00
12 MAY 2026,LORDSCHLO,EQ,LORDS CHLORO ALKALI LTD  ,Listed    ,12 MAY 2026,              10.00,          28653861,            140.00,     4011254001.40 
12 MAY 2026,LOTUSDEV,EQ,SRI LOTUS DEVLPRS N RTY L,Listed    ,12 MAY 2026,               1.00,         488723710,            142.40,    69604030778.20  
12 MAY 2026,LOTUSEYE,EQ,LOTUS EYE HOSP & INST L  ,Listed    ,12 MAY 2026,              10.00,          20796330,            114.65,     2384507197.80  
12 MAY 2026,LOVABLE,EQ,LOVABLE LINGERIE LTD     ,Listed    ,12 MAY 2026,              10.00,          14800000,             72.25,     1069152000.00   
12 MAY 2026,LOYALTEX,BE,LOYAL TEXTILE MILLS LTD  ,Listed    ,11 MAY 2026,              10.00,           4816446,            240.00,     1155947040.00  
12 MAY 2026,LPDC,BE,LANDMARK PR.DEV.CO.LTD   ,Listed    ,12 MAY 2026,               1.00,         134143160,              7.40,      992659384.00      
12 MAY 2026,LRRPL,SM,LEAD REC AND RUB PROD LTD,Listed    ,12 MAY 2026,              10.00,           8640675,             78.50,      678292987.50     
12 MAY 2026,LT,EQ,LARSEN & TOUBRO LTD.     ,Listed    ,12 MAY 2026,               2.00,        1375611529,           3856.50,  5305045861588.50        
12 MAY 2026,LTF,EQ,L&T FINANCE LIMITED      ,Listed    ,12 MAY 2026,              10.00,        2504386016,            280.65,   702855935390.40       
12 MAY 2026,LTFOODS,EQ,LT FOODS LIMITED         ,Listed    ,12 MAY 2026,               1.00,         347252944,            405.50,   140811068792.00   
12 MAY 2026,LTM,EQ,LTM LIMITED              ,Listed    ,12 MAY 2026,               1.00,         296493321,           4143.80,  1228609023559.80       
12 MAY 2026,LTTS,EQ,L&T TECHNOLOGY SER. LTD. ,Listed    ,12 MAY 2026,               2.00,         105998143,           3603.70,   381985507929.10      
12 MAY 2026,LUMAXIND,EQ,LUMAX INDUSTRIES LTD     ,Listed    ,12 MAY 2026,              10.00,           9347732,           5353.00,    50038409396.00  
12 MAY 2026,LUMAXTECH,EQ,LUMAX AUTO TECH LTD      ,Listed    ,12 MAY 2026,               2.00,          68157705,           1640.00,   111778636200.00 
12 MAY 2026,LUPIN,EQ,LUPIN LIMITED            ,Listed    ,12 MAY 2026,               2.00,         457043219,           2245.40,  1026244843942.60     
12 MAY 2026,LUXIND,EQ,LUX INDUSTRIES LIMITED   ,Listed    ,12 MAY 2026,               2.00,          30071681,           1468.90,    44172292220.90    
12 MAY 2026,LXCHEM,EQ,LAXMI ORGANIC INDUS LTD  ,Listed    ,12 MAY 2026,               2.00,         277147873,            155.60,    43121437560.05    
12 MAY 2026,LYKALABS,BE,LYKA LABS LTD.           ,Listed    ,12 MAY 2026,              10.00,          35690000,             61.20,     2184941800.00  
12 MAY 2026,LYPSAGEMS,EQ,LYPSA GEMS & JEWEL LTD   ,Listed    ,12 MAY 2026,              10.00,          29484000,              5.20,      153611640.00 
12 MAY 2026,M&M,EQ,MAHINDRA & MAHINDRA LTD  ,Listed    ,12 MAY 2026,               5.00,        1243528831,           3176.00,  3949447567256.00       
12 MAY 2026,M&MFIN,EQ,M&M FIN. SERVICES LTD    ,Listed    ,12 MAY 2026,               2.00,        1389971160,            326.95,   454451070762.00    
12 MAY 2026,MAANALU,EQ,MAAN ALUMINIUM LIMITED   ,Listed    ,12 MAY 2026,               5.00,          59984864,            140.30,     8416476267.85   
12 MAY 2026,MACOBSTECH,SM,MACOBS TECHNOLOGIES LTD  ,Listed    ,12 MAY 2026,              10.00,           9795200,            224.00,     2194124800.00
12 MAY 2026,MACPOWER,EQ,MACPOWER CNC MACHINES LTD,Listed    ,12 MAY 2026,              10.00,          10004160,           1176.40,    11768893824.00  
12 MAY 2026,MADHAV,EQ,MADHAV MARBLE & GRANITE  ,Listed    ,12 MAY 2026,              10.00,           8947000,             36.90,      330144300.00    
12 MAY 2026,MADHAVBAUG,SM,VAIDYA SANE AYUR LAB LTD ,Listed    ,12 MAY 2026,              10.00,          10513450,            246.50,     2591565425.00
12 MAY 2026,MADHAVIPL,EQ,MADHAV INFRA PROJECTS L  ,Permitted ,12 MAY 2026,               1.00,         269581560,              8.90,     2396580068.40 
12 MAY 2026,MADHUCON,BE,MADHUCON PROJECTS LTD.   ,Listed    ,12 MAY 2026,               1.00,          73794940,              5.60,      411775765.20  
12 MAY 2026,MADHUSUDAN,SM,MADHUSUDAN MASALA LIMITED,Listed    ,12 MAY 2026,              10.00,          14470000,            163.50,     2365845000.00
12 MAY 2026,MADRASFERT,EQ,MADRAS FERTILISERS LTD   ,Listed    ,12 MAY 2026,              10.00,         161101300,             71.20,    11467190534.00
12 MAY 2026,MAFATIND,EQ,MAFATLAL INDUSTRIES LTD. ,Permitted ,12 MAY 2026,               2.00,          72163930,            136.00,     9812851201.40  
12 MAY 2026,MAGADSUGAR,EQ,MAGADH SUGAR & ENERGY LTD,Listed    ,12 MAY 2026,              10.00,          14091630,            505.95,     7129660198.50
12 MAY 2026,MAGNUM,BE,MAGNUM VENTURES LTD.     ,Listed    ,12 MAY 2026,              10.00,          68411317,             21.20,     1448951694.05    
12 MAY 2026,MAGSON,ST,MAGSON RETAIL AND DIST L ,Listed    ,11 MAY 2026,              10.00,          12325168,            180.00,     2218530240.00    
12 MAY 2026,MAHABANK,EQ,BANK OF MAHARASHTRA      ,Listed    ,12 MAY 2026,              10.00,        7691554950,             78.35,   602787161431.50  
12 MAY 2026,MAHAPEXLTD,EQ,MAHA RASHTRA APEX COPR. L,Listed    ,12 MAY 2026,              10.00,          28300200,             52.00,     1472176404.00
12 MAY 2026,MAHASTEEL,BE,MAHAMAYA STEEL INDS LTD  ,Listed    ,12 MAY 2026,              10.00,          16434400,            846.30,    13908432720.00 
12 MAY 2026,MAHEPC,EQ,MAHINDRA EPC IRRIG LTD   ,Listed    ,12 MAY 2026,              10.00,          27942469,            118.80,     3319844741.90    
12 MAY 2026,MAHESHWARI,EQ,MAHESHWARI LOGISTICS LTD.,Listed    ,12 MAY 2026,              10.00,          29597200,             52.20,     1544381896.00
12 MAY 2026,MAHICKRA,ST,MAHICKRA CHEMICAL LIMITED,Listed    ,12 MAY 2026,              10.00,           9775910,            239.00,     2336442490.00  
12 MAY 2026,MAHLIFE,EQ,MAHINDRA LIFESPACE DEVLTD,Listed    ,12 MAY 2026,              10.00,         213342715,            323.90,    69101705388.50   
12 MAY 2026,MAHLOG,EQ,MAHINDRA LOGISTIC LIMITED,Listed    ,12 MAY 2026,              10.00,          99222483,            374.85,    37193547752.55    
12 MAY 2026,MAHSCOOTER,EQ,MAHARASHTRA SCOOTERS LTD ,Listed    ,12 MAY 2026,              10.00,          11428568,          12147.00,   138822815496.00
12 MAY 2026,MAHSEAMLES,EQ,MAHARASHTRA SEAMLESS LTD ,Listed    ,12 MAY 2026,               5.00,         133999252,            641.40,    85947120232.80
12 MAY 2026,MAITHANALL,EQ,MAITHAN ALLOYS LTD       ,Listed    ,12 MAY 2026,              10.00,          29111550,            970.80,    28261492740.00
12 MAY 2026,MAITREYA,SM,MAITREYA MEDICARE LIMITED,Listed    ,12 MAY 2026,              10.00,           6776000,            176.05,     1192914800.00  
12 MAY 2026,MAJESAUT,EQ,MAJESTIC AUTO LTD.       ,Permitted ,12 MAY 2026,              10.00,          10397478,            301.55,     3135359490.90  
12 MAY 2026,MAKS,SM,MAKS ENERGY SOL INDIA LTD,Listed    ,08 MAY 2026,              10.00,           6934790,             26.00,      180304540.00      
12 MAY 2026,MAL,SM,MANGALAM ALLOYS LIMITED  ,Listed    ,11 MAY 2026,              10.00,          24685927,             41.10,     1014591599.70       
12 MAY 2026,MALLCOM,EQ,MALLCOM (INDIA) LIMITED  ,Listed    ,12 MAY 2026,              10.00,           6240000,           1027.00,     6408480000.00   
12 MAY 2026,MALUPAPER,EQ,MALU PAPER MILLS LIMITED ,Listed    ,12 MAY 2026,              10.00,          17059250,             32.45,      553402070.00 
12 MAY 2026,MAMATA,EQ,MAMATA MACHINERY LIMITED ,Listed    ,12 MAY 2026,              10.00,          24607800,            398.15,     9797595570.00    
12 MAY 2026,MANAKALUCO,EQ,MANAK ALUMINIUM CO. LTD. ,Listed    ,12 MAY 2026,               1.00,          65534050,             32.45,     2126579922.50
12 MAY 2026,MANAKCOAT,EQ,MAN COAT METAL & IND LTD ,Listed    ,12 MAY 2026,               1.00,         105834050,             97.10,    10274369574.00 
12 MAY 2026,MANAKSIA,EQ,MANAKSIA LTD.            ,Listed    ,12 MAY 2026,               2.00,          65534050,             58.10,     3808838986.00  
12 MAY 2026,MANAKSTEEL,BE,MANAKSIA STEELS LTD      ,Listed    ,12 MAY 2026,               1.00,          65534050,             62.65,     4105708232.50
12 MAY 2026,MANALIPETC,EQ,MANALI PETROCHEMICALS LT ,Listed    ,12 MAY 2026,               5.00,         171999229,             55.05,     9468557556.45
12 MAY 2026,MANAPPURAM,EQ,MANAPPURAM FINANCE LTD   ,Listed    ,12 MAY 2026,               2.00,         846434729,            293.20,   248174662542.80
12 MAY 2026,MANAV,ST,MANAV INFRA PROJECTS LTD ,Listed    ,12 MAY 2026,              10.00,          13160000,             39.45,      519162000.00     
12 MAY 2026,MANBA,EQ,MANBA FINANCE LIMITED    ,Listed    ,12 MAY 2026,              10.00,          50239410,            111.00,     5575569721.80     
12 MAY 2026,MANCREDIT,EQ,MANGAL CREDIT N FINCORP L,Listed    ,12 MAY 2026,              10.00,          21113986,            167.90,     3545460529.10 
12 MAY 2026,MANDEEP,SM,MANDEEP AUTO INDUSTRIES L,Listed    ,11 MAY 2026,              10.00,          10337894,             21.00,      217095774.00   
12 MAY 2026,MANGALAM,BE,MANGALAM DRUG & CHEM LTD ,Listed    ,12 MAY 2026,              10.00,          15828248,             31.20,      493841337.60  
12 MAY 2026,MANGLMCEM,EQ,MANGALAM CEMENT LTD      ,Listed    ,12 MAY 2026,              10.00,          27497298,            880.35,    24207246294.30 
12 MAY 2026,MANILAM,SM,MANILAM INDUSTRIES IND L ,Listed    ,12 MAY 2026,              10.00,          21848000,             62.15,     1357853200.00   
12 MAY 2026,MANINDS,EQ,MAN INDUSTRIES (I) LTD.  ,Listed    ,12 MAY 2026,               5.00,          75009571,            520.75,    39061234098.25   
12 MAY 2026,MANINFRA,EQ,MAN INFRA LTD            ,Listed    ,12 MAY 2026,               2.00,         403666505,            130.25,    52573525611.20  
12 MAY 2026,MANKIND,EQ,MANKIND PHARMA LIMITED   ,Listed    ,12 MAY 2026,               1.00,         412805072,           2378.90,   982021985780.80   
12 MAY 2026,MANOMAY,EQ,MANOMAY TEX INDIA LTD    ,Listed    ,12 MAY 2026,              10.00,          18048735,            183.00,     3302557530.30   
12 MAY 2026,MANORAMA,EQ,MANORAMA INDUSTRIES LTD  ,Listed    ,12 MAY 2026,               2.00,          59708530,           1396.20,    83365049586.00  
12 MAY 2026,MANORG,EQ,MANGALAM ORGANICS LIMITED,Listed    ,12 MAY 2026,              10.00,           8564440,            583.95,     5001204738.00    
12 MAY 2026,MANUGRAPH,EQ,MANUGRAPH INDIA LIMITED  ,Listed    ,12 MAY 2026,               2.00,          30415061,             14.45,      439801782.05 
12 MAY 2026,MANYAVAR,EQ,VEDANT FASHIONS LIMITED  ,Listed    ,12 MAY 2026,               1.00,         242973103,            460.00,   111767627380.00  
12 MAY 2026,MAPMYINDIA,EQ,C.E. INFO SYSTEMS LIMITED,Listed    ,12 MAY 2026,               2.00,          54761056,           1008.45,    55223786923.20
12 MAY 2026,MARALOVER,EQ,MARAL OVERSEAS LTD       ,Listed    ,12 MAY 2026,              10.00,          41508000,             57.15,     2372182200.00 
12 MAY 2026,MARATHON,EQ,MARATHON NXTGEN REALT LTD,Listed    ,12 MAY 2026,               5.00,          67420546,            473.20,    31903402367.20  
12 MAY 2026,MARC,ST,MARC TECHNOCRATS LIMITED ,Listed    ,12 MAY 2026,              10.00,          17313383,             92.60,     1603219265.80      
12 MAY 2026,MARCO,SM,MARCO CABLE & CONDUCTOR L,Listed    ,12 MAY 2026,              10.00,          18699000,             41.00,      766659000.00     
12 MAY 2026,MARICO,EQ,MARICO LIMITED           ,Listed    ,12 MAY 2026,               1.00,        1298145079,            830.00,  1077460415570.00    
12 MAY 2026,MARINE,EQ,MARINE ELECTRICAL (I) LTD,Listed    ,12 MAY 2026,               2.00,         138294410,            217.90,    30131586050.80    
12 MAY 2026,MARINETRAN,SM,MARINETRANS INDIA LIMITED,Listed    ,12 MAY 2026,              10.00,          12726000,             17.60,      223977600.00
12 MAY 2026,MARKOLINES,EQ,MARKOLINES PAVEMENT TEC L,Listed    ,12 MAY 2026,              10.00,          22040920,            160.55,     3538669706.00
12 MAY 2026,MARKSANS,EQ,MARKSANS PHARMA LIMITED  ,Listed    ,12 MAY 2026,               1.00,         453288438,            198.40,    89932426099.20  
12 MAY 2026,MARSONS,EQ,MARSONS LIMITED          ,Listed    ,12 MAY 2026,               1.00,         172100000,            144.75,    24909754000.00   
12 MAY 2026,MARUSHIKA,SM,MARUSHIKA TECHNOLOGY LTD ,Listed    ,12 MAY 2026,              10.00,           8536768,             86.10,      735015724.80 
12 MAY 2026,MARUTI,EQ,MARUTI SUZUKI INDIA LTD. ,Listed    ,12 MAY 2026,               5.00,         314402574,          13172.00,  4141310704728.00    
12 MAY 2026,MASFIN,EQ,MAS FINANCIAL SERV LTD   ,Listed    ,12 MAY 2026,              10.00,         181453377,            331.50,    60151794475.50    
12 MAY 2026,MASKINVEST,BE,MASK INVESTMENTS LIMITED ,Listed    ,12 MAY 2026,              10.00,           3051500,            155.95,      475881425.00
12 MAY 2026,MASON,SM,MASON INFRATECH LIMITED  ,Listed    ,12 MAY 2026,              10.00,          23940000,            130.75,     3130155000.00     
12 MAY 2026,MASTEK,EQ,MASTEK LTD               ,Listed    ,12 MAY 2026,               5.00,          30997340,           1618.80,    50178493992.00    
12 MAY 2026,MASTER,SM,MASTER COMPONENTS LIMITED,Listed    ,12 MAY 2026,              10.00,           4000000,            349.70,     1398800000.00    
12 MAY 2026,MASTERTR,EQ,MASTER TRUST LIMITED     ,Listed    ,12 MAY 2026,               1.00,         123016000,             83.30,    10246002640.00  
12 MAY 2026,MATRIMONY,EQ,MATRIMONY.COM LIMITED    ,Listed    ,12 MAY 2026,               5.00,          20670293,            430.20,     8892360048.60 
12 MAY 2026,MAWANASUG,BE,MAWANA SUGARS LIMITED    ,Listed    ,12 MAY 2026,              10.00,          39116864,            107.55,     4206627554.55 
12 MAY 2026,MAXESTATES,EQ,MAX ESTATES LIMITED      ,Listed    ,12 MAY 2026,              10.00,         163445483,            393.55,    64323969834.65
12 MAY 2026,MAXHEALTH,EQ,MAX HEALTHCARE INS LTD   ,Listed    ,12 MAY 2026,              10.00,         973135041,           1017.70,   990359531225.70 
12 MAY 2026,MAXIND,EQ,MAX INDIA LIMITED        ,Listed    ,12 MAY 2026,              10.00,          52522862,            167.90,     8817538072.55    
12 MAY 2026,MAXPOSURE,SM,MAXPOSURE LIMITED        ,Listed    ,12 MAY 2026,              10.00,          22740950,             40.20,      914186190.00 
12 MAY 2026,MAXVOLT,SM,MAXVOLT ENERGY INDUS L   ,Listed    ,12 MAY 2026,              10.00,          10903928,            458.20,     4996179809.60   
12 MAY 2026,MAYASHEEL,SM,MAYASHEEL VENTURES LTD   ,Listed    ,12 MAY 2026,              10.00,          22050000,             57.00,     1256850000.00 
12 MAY 2026,MAYURUNIQ,EQ,MAYUR UNIQUOTERS LTD     ,Listed    ,12 MAY 2026,               5.00,          43452600,            600.05,    26073732630.00 
12 MAY 2026,MAZDA,EQ,MAZDA LIMITED            ,Listed    ,12 MAY 2026,               2.00,          20025000,            203.40,     4073085000.00     
12 MAY 2026,MAZDOCK,EQ,MAZAGON DOCK SHIPBUIL LTD,Listed    ,12 MAY 2026,               5.00,         403380000,           2443.80,   985780044000.00   
12 MAY 2026,MBAPL,EQ,MADHYA BHARAT AGRO P. LTD,Listed    ,12 MAY 2026,              10.00,          87626940,            547.60,    47984512344.00     
12 MAY 2026,MBEL,EQ,M AND B ENGINEERING LTD  ,Listed    ,12 MAY 2026,              10.00,          57148215,            290.30,    16590126814.50      
12 MAY 2026,MBLINFRA,BE,MBL INFRASTRUCTURE LTD   ,Listed    ,12 MAY 2026,              10.00,         152529256,             25.50,     3889496028.00  
12 MAY 2026,MCCHRLS-B,EQ,MAC CHARLES (INDIA) LTD. ,Permitted ,12 MAY 2026,              10.00,          13100452,            680.00,     8908307360.00 
12 MAY 2026,MCL,BE,MADHAV COPPER LIMITED    ,Listed    ,12 MAY 2026,               5.00,          27142800,             61.00,     1655710800.00       
12 MAY 2026,MCLEODRUSS,BE,MCLEOD RUSSEL INDIA LTD. ,Listed    ,12 MAY 2026,               5.00,         104455735,             56.30,     5880857880.50
12 MAY 2026,MCLOUD,EQ,MAGELLANIC CLOUD LIMITED ,Listed    ,12 MAY 2026,               2.00,         589067120,             25.15,    14820928739.20    
12 MAY 2026,MCON,SM,MCON RASAYAN INDIA LTD   ,Listed    ,12 MAY 2026,              10.00,           7329090,             51.50,      377448135.00      
12 MAY 2026,MCX,EQ,MULTI COMMODITY EXCHANGE ,Permitted ,12 MAY 2026,               2.00,         254991845,           3156.90,   804983755480.50       
12 MAY 2026,MDL,SM,MARVEL DECOR LIMITED     ,Listed    ,12 MAY 2026,              10.00,          17740140,             46.70,      828464538.00       
